School District,,,LEAID,,,,,,,,,,,,,,,,,PovertyRate,
Trumansburg Central School District,NY,,3628980,"7,452",5.35,20.75,9.93,41.7,94.32,1.78,0,1.1,0,1.87,92.4,35.4,0.26,"53,239","61,494",9.8,"145,400"
Tuckahoe Common School District,NY,,3629070,"3,136",7.24,16.39,19.83,39.1,82.53,2.71,3.06,1.43,0,22.54,93,45.9,9.25,"92,300","94,395",12.1,"770,300"
Tuckahoe Union Free School District,NY,,3629040,"7,447",5.55,18.46,12.14,37.4,75.22,13.29,0,7.33,0,9.06,93.9,50,4.02,"90,720","102,134",4.6,"586,400"
Tully Central School District,NY,,3629130,"6,103",4.72,19.76,12.99,40.5,95.58,0.64,0.08,1.62,0,1.8,90.2,31.7,2.13,"62,554","69,255",7.7,"134,400"
Tupper Lake Central School District,NY,,3629160,"6,186",5.17,17.9,17.83,41.4,96.51,1.52,1.71,0.1,0,1.15,82.6,14.9,1.82,"47,571","52,308",7.3,"104,100"
Tuxedo Union Free School District,NY,,3629190,"2,929",6.62,15.19,19.39,43.6,94.95,2.53,0,0.82,0,1.98,97,54.3,3.14,"78,375","121,023",8.5,"610,700"
Unadilla Valley Central School District,NY,,3600019,"6,028",5.06,18.03,16.42,42.6,96.27,0.33,0.45,0.51,0,1.18,85.2,15,0.59,"43,098","50,617",13.9,"88,800"
Union Springs Central School District,NY,,3629250,"6,028",3.65,16.99,16.94,46.2,98.26,0.23,0.63,0.08,0,0.56,89.1,21.3,0.38,"53,340","65,263",7.6,"106,500"
Union-Endicott Central School District,NY,,3610710,"30,177",4.78,15.19,18.68,43.4,93.13,3.55,0.05,0.87,0,1.96,88.4,26.6,2.14,"46,978","62,257",9.5,"102,000"
Uniondale Union Free School District,NY,,3629280,"41,443",5.29,18.16,9.03,30.9,32.97,53.79,0.01,2.08,0,25.05,78.7,22.7,15.99,"77,087","82,526",8.3,"373,800"
Utica City School District,NY,,3629370,"58,232",6.82,17.94,15.19,35.2,76.84,13.21,0.33,3.22,0.02,8.51,81.2,16,9.86,"31,045","40,041",27.5,"81,000"
Valhalla Union Free School District,NY,,3629400,"8,811",4.79,18.89,16.3,40.6,80.74,5.33,0,6.32,0,11.86,93.2,45.1,6.19,"96,925","105,625",5.8,"613,300"
Valley Central School District,NY,,3619680,"28,237",5.46,20.38,10.54,39.1,86.13,5.36,0.05,1.06,0,12.64,86.8,21.6,3.07,"65,963","78,982",6.2,"280,700"
Valley Stream Central High School District,NY,,3629520,"59,347",5.85,17.86,13,39,57.38,17.31,0.9,11.85,0,17.95,91.5,34.3,10.74,"87,281","96,043",4.1,"449,300"
Valley Stream Union Free School District 13,NY,,3629430,"29,659",5.96,18.98,13.69,40,62.01,14.47,1.07,11.73,0,14.44,92.6,34.8,8.9,"92,383","101,297",2.2,"462,000"
Valley Stream Union Free School District 24,NY,,3629460,"13,079",5.85,16.15,12.59,38.6,71.63,8.38,0,7.17,0,20.11,88.9,29.2,12.55,"75,500","91,767",4.6,"430,000"
Valley Stream Union Free School District 30,NY,,3629490,"16,609",5.66,17.2,12.1,37.7,37.89,29.41,1.31,15.75,0,22.51,91.5,37.3,12.58,"86,292","91,924",7.1,"438,900"
Vestal Central School District,NY,,3629610,"31,209",4.54,13.19,15.1,33,84.37,3.44,0.75,9.4,0,3.75,94.9,43.5,3.78,"62,838","80,332",5.9,"131,900"
Victor Central School District,NY,,3629640,"19,701",6.16,20.75,10.98,41,95.99,1.15,0.09,1.4,0,2.33,96,41.5,2.09,"71,336","87,256",4.1,"167,300"
Voorheesville Central School District,NY,,3629670,"7,791",5.66,17.66,12.72,45.1,97.45,0.3,0,1.46,0,0.73,94.3,44.8,0.87,"80,364","92,500",4.3,"242,200"
Wainscott Common School District,NY,,3629760,493,0,12.17,29.21,56,93.31,2.03,0,0,0,8.11,96.2,52.4,5.48,"99,219","103,750",3.7,"1,000,000"
Wallkill Central School District,NY,,3629790,"21,302",5.3,19.74,9.28,38.5,85.07,8.75,0.38,1.03,0,15.05,84.5,19.7,5.94,"69,320","72,140",7.8,"292,400"
Walton Central School District,NY,,3629820,"6,467",5.32,15.01,19.68,44.2,98.73,0,0.08,0,0,1.69,85,8.7,0.64,"36,982","46,339",19.1,"106,500"
Wantagh Union Free School District,NY,,3629850,"17,187",4.63,21.88,13.89,41,97.43,0,0,0.93,0,7.19,93.4,37.8,2.68,"106,056","118,803",1.9,"531,100"
Wappingers Central School District,NY,,3629880,"70,918",6.08,19.21,12.96,40.2,83.54,5.23,0.12,5.43,0.01,8.36,91.7,33.7,4.88,"77,017","90,739",5.3,"339,200"
Warrensburg Central School District,NY,,3629910,"6,270",5.45,17.48,17.07,43.4,97.07,0.1,0,0.24,1.28,2.11,84.5,16.1,2.11,"46,209","52,006",13.9,"125,600"
Warsaw Central School District,NY,,3629940,"6,511",4.76,17.68,14.68,42.3,98.6,0.32,0.05,0.32,0,0.66,85.8,17.7,0.71,"47,143","54,960",13.1,"94,400"
Warwick Valley Central School District,NY,,3629970,"22,854",4.41,21.03,10.67,42.1,91.41,3.73,0.3,1.54,0,7.62,95.3,40.1,3.02,"95,185","110,407",3.3,"386,500"
Washingtonville Central School District,NY,,3630030,"25,756",6.47,22.67,8.96,37.8,81.67,7.5,0.17,1.2,0,13.97,92.1,27.7,2.22,"88,873","95,658",4.6,"350,200"
Waterford-Halfmoon Union Free School District,NY,,3630060,"6,074",6.47,16.41,15.01,43.3,93,0.92,2.3,1.88,0,1.15,85.5,16.3,4.91,"56,175","64,913",11.2,"162,100"
Waterloo Central School District,NY,,3600014,"11,816",6.17,16.42,18.03,41.7,96.76,0.61,0.31,0.24,0.13,3.36,83.8,13.6,0.78,"43,926","49,533",14.8,"78,300"
Watertown City School District,NY,,3630120,"32,016",6.83,17.25,11.73,32.2,89.23,3.88,0.12,1.25,0,3.11,86.6,19.8,1.26,"38,216","47,718",18.8,"106,000"
Waterville Central School District,NY,,3630160,"6,213",5.31,19.93,14.18,39.9,96.07,0.26,0,1.35,0.26,1.35,88.5,18.5,0.34,"46,307","55,562",11.1,"98,900"
Watervliet City School District,NY,,3630210,"10,606",6.74,15.26,14.46,34.5,86.15,7.76,0.1,1.24,0,4.15,88.6,14.1,2.89,"39,908","53,912",10.3,"119,800"
Watkins Glen Central School District,NY,,3630240,"8,532",4.43,16.84,19.33,45.1,97.22,0.67,0.23,0,0,0.91,87.4,18.4,0.55,"44,925","51,597",7.9,"91,700"
Waverly Central School District,NY,,3630270,"10,420",5.61,16.46,14.88,41.3,98.03,0.36,0,0.14,0,1.09,85.2,14.3,0.94,"41,148","48,870",18.2,"76,600"
Wayland-Cohocton Central School District,NY,,3600011,"9,548",5.22,17.58,14.1,41.4,98.1,0.51,1.05,0.09,0,0.63,84.4,14,0.44,"46,619","53,741",9.8,"76,400"
Wayne Central School District,NY,,3630330,"14,738",5.47,21.81,9.73,39.2,97.08,0.99,0,1.16,0,0.81,93.5,25.8,1.03,"65,276","74,444",7.2,"137,900"
Webb Town Union Free School District,NY,,3628800,"2,043",0.64,5.43,32.79,58.4,97.06,1.08,0.1,1.27,0,0,92.2,27.2,0.15,"48,824","55,469",5.5,"242,500"
Webster Central School District,NY,,3630360,"53,326",5.27,19.01,15.71,42.5,94.51,1.67,0.11,2.11,0,1.92,93.5,39.2,3.82,"69,646","81,688",4.7,"165,500"
Weedsport Central School District,NY,,3630420,"5,887",5.37,19.06,14.64,41.2,95.52,0.66,0.46,0.56,0,2,90.2,18.3,1.31,"54,130","62,438",8.6,"100,000"
Wells Central School District,NY,,3630450,"1,147",2.88,15.52,17,49.1,91.46,2.35,2.88,1.57,0,0.09,75.1,10.7,0.9,"40,662","50,083",21.8,"124,700"
Wellsville Central School District,NY,,3630480,"9,095",6.07,16.21,19.21,41.8,94.03,3.31,0.75,0.58,0,1.37,90.7,17.6,1.01,"36,091","45,988",20.3,"60,800"
West Babylon Union Free School District,NY,,3630540,"29,072",5.88,18.11,13.92,39.5,90.92,2.66,0.4,1.36,0,9.83,87.5,21.3,5.55,"75,812","86,838",5.5,"399,200"
West Canada Valley Central School District,NY,,3630600,"4,743",4.74,18.57,14.86,43,96.75,0.91,0.51,0.78,0,0.84,85.5,18.5,1.37,"49,331","58,395",6.9,"96,300"
West Genesee Central School District,NY,,3630630,"30,355",5.72,17.73,17.53,42.1,95.4,1.04,0.3,1.18,0.08,1.68,92.8,35.2,2.1,"60,811","72,605",6.9,"130,000"
West Hempstead Union Free School District,NY,,3630660,"17,045",5.63,20.94,12.46,38.8,75.65,9.3,0.1,6.08,0,14.51,89.3,41.1,8.73,"96,752","106,535",5.8,"456,200"
West Irondequoit Central School District,NY,,3615390,"23,596",4.58,17.38,16.94,43.4,92.71,3.07,0.04,1.75,0,3.34,90.4,39.2,3.34,"58,861","69,643",6.1,"117,500"
West Islip Union Free School District,NY,,3630690,"29,580",5.82,20.79,13.43,39.9,97.25,0.19,0.52,0.73,0,4.19,92.5,31.2,1.87,"101,766","108,074",2.2,"458,400"
West Seneca Central School District,NY,,3630780,"52,715",4.96,14.87,19.24,43.4,96.53,1.47,0.27,0.36,0,2.03,90.6,23,1.83,"50,475","64,951",6.8,"114,700"
West Valley Central School District,NY,,3630900,"2,334",3.38,19.79,15.51,42.6,99.31,0,0.13,0.21,0,0,88.3,17.6,0,"47,500","53,333",12.3,"92,200"
Westbury Union Free School District,NY,,3630960,"24,414",5.8,18.42,11.3,35.9,26.7,37.6,0.49,5.07,0,34.8,75.4,26.5,23.9,"72,887","77,867",12.2,"437,200"
Westfield Central School District,NY,,3630990,"5,260",2.19,17.13,20.78,46.6,92.72,4.58,0,0.11,0,3.8,84,22.9,0.93,"33,320","47,442",11.6,"81,800"
Westhampton Beach Union Free School District,NY,,3631020,"6,615",5.91,15.48,20.88,49.3,94.57,1.72,0.53,1.27,0,11.59,89.5,42.7,6.92,"94,792","113,533",7,"672,700"
Westhill Central School District,NY,,3607320,"11,928",5.96,16.85,22.61,44.2,96.52,1.59,0.15,1,0,1.22,92.3,39.6,2.34,"61,714","99,293",6.1,"145,100"
Westmoreland Central School District,NY,,3631050,"6,010",6.39,16.77,15.64,43.7,97.85,0,0.07,1.16,0,0.53,90.5,19.8,0.71,"56,476","65,000",4.6,"101,500"
Westport Central School District,NY,,3631080,"1,402",3.14,18.47,22.25,47,92.08,0,0,2.14,0,0,91.3,32.5,1.4,"39,781","58,380",15.6,"186,900"
Wheatland-Chili Central School District,NY,,3631170,"5,851",6.68,12.54,11.84,41.3,90.7,3.47,0.39,0.99,0,4.27,94.1,35.6,0.9,"64,729","69,913",6.3,"121,400"
Wheelerville Union Free School District,NY,,3631200,"1,678",3.69,19.85,16.81,45.4,96.84,0,0,2.03,0,0.89,87.1,21.2,2.72,"48,077","59,464",18.3,"96,500"
White Plains City School District,NY,,3631260,"57,181",5.63,15.42,15.22,39.9,66.92,13.68,0.09,6.24,0.12,26.06,87.8,48.4,14.67,"72,909","93,691",9.7,"514,400"
Whitehall Central School District,NY,,3631290,"5,081",6.24,16.39,14.76,42.7,98.37,0.12,0,0.12,0.06,0.63,82.9,14.9,0.04,"43,125","49,095",15.2,"93,600"
Whitesboro Central School District,NY,,3631320,"26,651",4.24,14.24,13.9,41.9,85.16,7.61,0.29,0.88,0,5.31,84.5,21.5,4.1,"55,229","68,456",7.8,"118,000"
Whitesville Central School District,NY,,3631350,"1,016",5.31,17.81,17.62,43.1,97.93,0,1.38,0,0,0,75,9.1,0.31,"38,846","51,528",14.9,"50,300"
Whitney Point Central School District,NY,,3631380,"9,036",6.85,17.84,11.83,36.9,99.04,0.09,0,0.08,0,0.27,88,17.9,0.62,"47,477","58,156",12.2,"89,800"
William Floyd Union Free School District,NY,,3618690,"51,117",8.8,19.26,7.5,33.6,85.08,6.12,0.76,2.25,0.04,15.38,84.4,15.6,5.79,"72,437","79,392",9.7,"305,500"
Williamson Central School District,NY,,3631440,"6,469",3.62,23.3,15.49,42.9,92.9,6.46,0,0,0,0.96,86.9,25.1,1.11,"52,047","62,185",7.6,"110,800"
Williamsville Central School District,NY,,3631470,"69,040",5.72,16.73,19.73,44.3,88.71,2.79,0.12,7.13,0.07,1.58,94.8,53,3.67,"77,177","99,500",4.8,"178,600"
Willsboro Central School District,NY,,3631500,"2,253",5.15,8.12,25.34,50.3,93.34,0,0,0.67,0,0.58,86.6,23.9,1.26,"45,842","57,232",13.2,"118,900"
Wilson Central School District,NY,,3631560,"8,407",7.07,16.83,12.79,40.9,97.29,0.11,0,0.96,0,0.48,87.5,16.4,1.1,"50,839","57,389",11.1,"104,800"
Windham-Ashland-Jewett Central School District,NY,,3631590,"3,051",4.23,17.63,20.98,46.7,99.77,0,0,0.23,0,4.79,86.5,21.6,2.29,"40,665","54,535",10.1,"209,300"
Windsor Central School District,NY,,3602730,"10,046",5.15,17.2,16.64,42.7,97.93,0.17,0.37,0.1,0,0.7,86.2,13.4,0.07,"46,377","50,818",9.7,"91,600"
Worcester Central School District,NY,,3631740,"2,744",4.88,18.11,15.89,42.6,90.49,2.04,0.04,0.58,0,7.69,88.5,15.1,1.65,"40,227","49,375",13.6,"102,900"
Wyandanch Union Free School District,NY,,3631800,"11,005",8.34,22.29,6.9,30.6,14.69,71.56,0,1.48,0,22.54,72.3,13.8,15.41,"53,208","52,526",18,"304,200"
Wynantskill Union Free School District,NY,,3631830,"3,698",9.44,14.49,15.31,36.6,95.29,0,0,1.05,0,1.03,91.4,25.4,1.55,"61,272","71,780",2.5,"165,300"
Wyoming Central School District,NY,,3631860,"1,902",3.73,18.61,10.3,39.4,94.48,0,0.37,0.21,0,4.94,87.8,16,5.13,"59,034","65,644",6.4,"97,100"
Yonkers City School District,NY,,3631920,"199,055",7.33,16.76,14.59,37.5,58.4,18.92,0.18,5.94,0.02,29.51,80.9,28.5,16.18,"54,469","66,601",13.7,"427,100"
York Central School District,NY,,3631950,"4,939",4.21,22.09,11.26,40.7,97.29,0.77,0,0.51,0,3.32,87.6,17.6,1.84,"61,250","67,065",7.8,"104,500"
Yorkshire-Pioneer Central School District,NY,,3608970,"16,229",6.25,18.34,13.72,39.7,98.24,0,0.39,0.23,0,0.67,86,13.5,0.78,"44,886","51,758",12.8,"90,900"
Yorktown Central School District,NY,,3631980,"21,334",4.87,21.27,11.75,42.6,89.09,1.28,0.1,5.7,0,6.86,95.5,52.3,4.47,"113,875","131,437",1.1,"557,700"
